,tipo_de_ato,numero_do_ato,orgao_unidade,publicacao,ementa
45,Solução de Consulta,4013, Disit/SRRF04 ,15/04/2021," Assunto: Contribuição para o PIS/Pasep NÃO CUMULATIVIDADE. INSUMOS. APROPRIAÇÃO DE CRÉDITOS. FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS. SERVIÇOS DE LIMPEZA, DESINFECÇÃO E DEDETIZAÇÃO. MATERIAIS DE LIMPEZA. POSSIBILIDADE. Os materiais e serviços de limpeza, desinfecção e dedetização de ativos utilizados pela pessoa jurídica na fabricação de alimentos podem ser considerados insumos para fins de desconto de créditos da Contribuição para o PIS/Pasep calculada pela sistemática não cumulativa de apuração, desde que atendidos os demais requisitos da legislação de regência. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT N° 34, DE 18 DE MARÇO DE 2021. Dispositivos Legais: Lei nº 10.637, de 2002, art. 3º, II; Instrução Normativa RFB nº 1.911, de 2019, art. 172; Parecer Normativo Cosit/RFB nº 5, de 2018. Assunto: Contribuição para o Financiamento da Seguridade Social - Cofins NÃO CUMULATIVIDADE. INSUMOS. APROPRIAÇÃO DE CRÉDITOS. FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS. SERVIÇOS DE LIMPEZA, DESINFECÇÃO E DEDETIZAÇÃO. MATERIAIS DE LIMPEZA. POSSIBILIDADE. Os materiais e serviços de limpeza, desinfecção e dedetização de ativos utilizados pela pessoa jurídica na fabricação de alimentos podem ser considerados insumos para fins de desconto de créditos da Cofins calculada pela sistemática não cumulativa de apuração, desde que atendidos os demais requisitos da legislação de regência. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT N° 34, DE 18 DE MARÇO DE 2021. Dispositivos Legais: Lei nº 10.833, de 2003, art. 3º, II; Instrução Normativa RFB nº 1.911, de 2019, art. 172; Parecer Normativo Cosit/RFB nº 5, de 2018. Assunto: Processo Administrativo Fiscal INEFICÁCIA DA CONSULTA. Não produz efeitos a consulta que não descrever, completa e exatamente, a hipótese a que se referiu, especificando as informações necessárias à elucidação da matéria. Dispositivos Legais: Decreto nº 70.235, de 1972, art. 52, VIII; Instrução Normativa RFB nº 1.396, de 2013, art. 18, I e XI.   "
46,Solução de Consulta,3004, Disit/SRRF03 ,14/04/2021," Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ INCENTIVOS FISCAIS. INCENTIVOS E BENEFÍCIOS FISCAIS OU FINANCEIROS-FISCAIS RELATIVOS AO ICMS. SUBVENÇÃO PARA INVESTIMENTO. REQUISITOS E CONDIÇÕES. A partir da Lei Complementar nº 160, de 2017, os incentivos e os benefícios fiscais ou financeiro-fiscais relativos ao ICMS, concedidos por estados e Distrito Federal e considerados subvenções para investimento por força do § 4º do art. 30 da Lei nº 12.973, de 2014, poderão deixar de ser computados na determinação do lucro real desde que observados os requisitos e as condições impostos pelo art. 30 da Lei nº 12.973, de 2014, dentre os quais, a necessidade de que tenham sido concedidos como estímulo à implantação ou expansão de empreendimentos econômicos. Reforma a Solução de Consulta Cosit nº 11, de 4 de março de 2020. Dispositivos Legais: Lei nº 12.973, de 2014, art. 30; Lei Complementar nº 160, de 2017, arts. 9º e 10; Parecer Normativo Cosit nº 112, de 1978; IN RFB nº 1.700, de 2017, art. 198, § 7º. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT nº 145, DE 15 DE DEZEMBRO DE 2020. REFORMA A SOLUÇÃO DE CONSULTA VINCULADA N° 3.007, DE 14 DE AGOSTO DE 2020. Assunto: Contribuição Social sobre o Lucro Líquido - CSLL INCENTIVOS FISCAIS. INCENTIVOS E BENEFÍCIOS FISCAIS OU FINANCEIROS-FISCAIS RELATIVOS AO ICMS. SUBVENÇÃO PARA INVESTIMENTO. REQUISITOS E CONDIÇÕES. A partir da Lei Complementar nº 160, de 2017, os incentivos e os benefícios fiscais ou financeiro-fiscais relativos ao ICMS, concedidos por estados e Distrito Federal e considerados subvenções para investimento por força do § 4º do art. 30 da Lei nº 12.973, de 2014, poderão deixar de ser computados na determinação da base de cálculo da CSLL apurada na forma do resultado do exercício desde que observados os requisitos e as condições impostos pelo art. 30 da Lei nº 12.973, de 2014, dentre os quais, a necessidade de que tenham sido concedidos como estímulo à implantação ou expansão de empreendimentos econômicos. Reforma a Solução de Consulta Cosit nº 11, de 4 de março de 2020. Dispositivos Legais: Lei nº 12.973, de 2014, arts. 30 e 50; Lei Complementar nº 160, de 2017, arts. 9º e 10; Parecer Normativo Cosit nº 112, de 1978; IN RFB nº 1.700, de 2017, art. 198, § 7º. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT nº 145, DE 15 DE DEZEMBRO DE 2020. REFORMA SOLUÇÃO DE CONSULTA VINCULADA Nº 3.007, DE 14 DE AGOSTO DE 2020.   "
47,Solução de Consulta,10002, Disit/SRRF04 ,14/04/2021," Assunto: Imposto sobre Produtos Industrializados - IPI INDUSTRIALIZAÇÃO POR ENCOMENDA. SAÍDA DE PRODUTOS DO ESTABELECIMENTO INDUSTRIAL EXECUTOR. SUSPENSÃO. POSSIBILIDADE. CONDIÇÕES. Os produtos industrializados sob encomenda, com fornecimento de matérias-primas, produtos intermediários e materiais de embalagem, poderão sair do estabelecimento industrial executor da encomenda com suspensão do IPI, desde que cumpridas as seguintes condições: a) que tais insumos tenham sido remetidos pelo encomendante com suspensão do IPI; b) que o executor da encomenda não utilize, em seu processo produtivo, produtos de sua industrialização ou importação; c) que os produtos assim industrializados retornem ao estabelecimento do encomendante; e d) que o encomendante destine esses produtos a comércio ou os utilize em nova industrialização que dê origem a saída de produto tributado. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 145, DE 21 DE FEVEREIRO DE 2017. Dispositivos Legais: Decreto nº 7.212, de 15 de junho de 2010 (Ripi/2010), arts. 9º, inciso IV, 43, incisos VI e VII, 254, inciso I, alínea ""b""; Parecer Normativo CST nº 234, de 1972; Instrução Normativa RFB nº 1.396, de 16 de setembro de 2013, art. 22.   "
48,Solução de Consulta,6005, Disit/SRRF06 ,14/04/2021," Assunto: Imposto sobre a Renda Retido na Fonte - IRRF PESSOA JURÍDICA DOMICILIADA NO EXTERIOR. ALIENAÇÃO DE PARTICIPAÇÃO SOCIETÁRIA. PARCELA COMPLEMENTAR DO PREÇO. GANHO DE CAPITAL. A parcela do valor da operação de alienação de participação societária auferida por uma pessoa jurídica domiciliada no exterior a título de preço complementar, passível de determinação em razão do implemento de condição suspensiva, integra o preço de venda da participação societária e deve ser tributada como ganho de capital quando de sua determinação e correspondente auferimento, aplicando-se as disposições legais então vigentes. SOLUÇÃO DE CONSULTA VINCULADA à SoluçÃO de Consulta Cosit nº 68 DE 29 DE MARÇO DE 2021 Dispositivos Legais: Lei nº 5.172, de 25 de outubro de 1966, Código Tributário Nacional (CTN), arts. 116 e 117; Lei nº 9.249, de 26 de dezembro de 1995, art. 18; Lei nº 13.259, de 2016, art. 1º; Regulamento do Imposto sobre a Renda (RIR/2018), aprovado pelo Decreto nº 9.580, de 2018, arts. 128, 148, 151, 153, 741, 744 e 745; Instrução Normativa RFB nº 1.455, de 6 de março de 2014, arts. 1º, 20 e 21. Assunto: Normas de Administração Tributária CONSULTA. INEFICÁCIA PARCIAL. É ineficaz o questionamento que não atende aos requisitos legais exigidos, por estar seu objeto disciplinado em ato normativo publicado na Imprensa Oficial antes de sua apresentação. Dispositivos Legais: Instrução Normativa RFB nº 1.396, de 16 de setembro de 2013, art. 18, inciso VII.   "
49,Solução de Consulta,6004, Disit/SRRF06 ,14/04/2021," Assunto: Imposto sobre a Renda Retido na Fonte - IRRF PESSOA JURÍDICA DOMICILIADA NO EXTERIOR. ALIENAÇÃO DE PARTICIPAÇÃO SOCIETÁRIA. PARCELA COMPLEMENTAR DO PREÇO. GANHO DE CAPITAL. A parcela do valor da operação de alienação de participação societária auferida por uma pessoa jurídica domiciliada no exterior a título de preço complementar, passível de determinação em razão do implemento de condição suspensiva, integra o preço de venda da participação societária e deve ser tributada como ganho de capital quando de sua determinação e correspondente auferimento, aplicando-se as disposições legais então vigentes. SOLUÇÃO DE CONSULTA VINCULADA à SoluçÃO de Consulta Cosit nº 68 DE 29 DE MARÇO DE 2021 Dispositivos Legais: Lei nº 5.172, de 25 de outubro de 1966, Código Tributário Nacional (CTN), arts. 116 e 117; Lei nº 9.249, de 26 de dezembro de 1995, art. 18; Lei nº 13.259, de 2016, art. 1º; Regulamento do Imposto sobre a Renda (RIR/2018), aprovado pelo Decreto nº 9.580, de 2018, arts. 128, 148, 151, 153, 741, 744 e 745; Instrução Normativa RFB nº 1.455, de 6 de março de 2014, arts. 1º, 20 e 21. Assunto: Normas de Administração Tributária CONSULTA. INEFICÁCIA PARCIAL. É ineficaz o questionamento que não atende aos requisitos legais exigidos, por estar seu objeto disciplinado em ato normativo publicado na Imprensa Oficial antes de sua apresentação. Dispositivos Legais: Instrução Normativa RFB nº 1.396, de 16 de setembro de 2013, art. 18, inciso VII.    "
50,Solução de Consulta,4012, Disit/SRRF04 ,12/04/2021," Assunto: Contribuição para o Financiamento da Seguridade Social - Cofins Ementa: SUSPENSÃO. INAPLICABILIDADE. Devido à ausência de previsão legal, não fica suspenso o pagamento da Cofins incidente, na espécie, sobre a receita decorrente da venda, no mercado interno, de torta de algodão e do nutriente denominado ""Concentral"", realizada por fabricante desses produtos, com destino a pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos da espécie bovina. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 97, de 26 de agosto de 2020, com ementa publicada no Diário Oficial da União de 18 de setembro de 2020, Seção 1, página 28. Dispositivos Legais: Lei nº 5.172, de 1966 (Código Tributário Nacional), art. 111; Lei nº 12.350, de 2010, arts. 54 e 57; Instrução Normativa RFB nº 1.911, de 2019, arts. 25, II, 491, XI, 495, I a III, 501, I e II, e 511. Assunto: Contribuição para o PIS/Pasep Ementa: SUSPENSÃO. INAPLICABILIDADE. Devido à ausência de previsão legal, não fica suspenso o pagamento da Contribuição para o PIS/Pasep incidente, na espécie, sobre a receita decorrente da venda, no mercado interno, de torta de algodão e do nutriente denominado ""Concentral"", realizada por fabricante desses produtos, com destino a pessoas jurídicas que produzam preparações dos tipos utilizados na alimentação de animais vivos da espécie bovina. SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 97, de 26 de agosto de 2020, com ementa publicada no Diário Oficial da União de 18 de setembro de 2020, Seção 1, página 28. Dispositivos Legais: Lei nº 5.172, de 1966 (Código Tributário Nacional), art. 111; Lei nº 12.350, de 2010, arts. 54 e 57; Instrução Normativa RFB nº 1.911, de 2019, arts. 25, II, 491, XI, 495, I a III, 501, I e II, e 511.   "
51,Solução de Consulta,99002, Cosit ,08/04/2021," Assunto: Obrigações Acessórias CNPJ. SOCIEDADE EMPRESÁRIA QUE TEM COMO SÓCIA ENTIDADE SEM FINS LUCRATIVOS. INFORMAÇÕES PRESTADAS NO COLETOR NACIONAL. No caso em que a controladora seja entidade mencionada no art. 8º, § 3º, inciso II, da Instrução Normativa RFB nº 1.863, de 2018, caracterizada como pessoa jurídica, não é necessário informar o beneficiário final, figura que alcança apenas as pessoas naturais. O conceito de beneficiário final consta do § 1º do art. 8º da Instrução Normativa RFB nº 1.863, de 2018, sendo este a pessoa natural que, em última instância, de forma direta ou indireta, possui, controla ou influencia significativamente a entidade; ou a pessoa natural em nome da qual uma transação é conduzida. Para as entidades mencionadas no art. 8º, § 3º, da Instrução Normativa RFB nº 1.863, de 2018, as informações cadastrais devem abranger as pessoas naturais autorizadas a representá-las, seus controladores, administradores ou diretores, e serão informadas no Quadro de Sócios e Administradores (QSA). SOLUÇÃO DE CONSULTA VINCULADA À SOLUÇÃO DE CONSULTA COSIT Nº 67, de 29 de março de 2021. Dispositivos Legais: Instrução Normativa RFB nº 1.863, de 2018, art. 8º, art. 14 e anexo XII.   "
52,Solução de Consulta,98107, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 2933.19.90 Mercadoria: Fosfato de 3,4-dimetil-1H-pirazol (DMPP) em solução aquosa, número CAS 202842-98-6, contendo ácido fosfórico como agente estabilizante, um composto orgânico de constituição química definida, sem impurezas, apresentado isoladamente, na forma de um líquido castanho escuro, empregado como aditivo para fertilizantes, acondicionado em container tipo IBC contendo 1.000 kg, comercialmente denominado ""Vibelsol®"". Dispositivos Legais: RGI 1 (Nota 1 do Capítulo 29), RGI 6 e RGC 1 da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
53,Solução de Consulta,98085, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 8432.42.00 Mercadoria: Distribuidor de fertilizantes agrícolas montado sobre rodas para ser puxado por um trator, com capacidade de 12.500 kg, próprio para aplicação de insumos secos e particulados, com sistema de dosagem por esteira, arremesso por pratos de distribuição e sistema eletrônico de controle, comercialmente denominado ""distribuidor de fertilizantes agrícolas dupla esteira arrasto"". Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
54,Solução de Consulta,98084, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 8531.10.10 Mercadoria: Aparelho elétrico de sinalização acústica e visual contra incêndio para ser afixado ao teto de ambientes, de 90 mm x 37 mm, constituído por sensor de detecção de gás monóxido de carbono (CO), buzzer alarm, LED e capaz de operar com a tecnologia Zigbee para notificação do alarme por rede sem fio, comercialmente denominado ""detector de monóxido de carbono smart"". Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
55,Solução de Consulta,98083, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 3926.90.90 sem enquadramento em Ex da Tipi Mercadoria: Protetor de tomadas (plugs), constituído de plástico, de 24 cm x 7 cm x 3 cm, concebido para recobrir e fixar as tomadas de extensões elétricas para proteção contra impactos, água e choque elétrico, indicado para uso residencial, industrial e na construção civil, especialmente em ambientes externos. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
56,Solução de Consulta,98082, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 8424.89.90 Mercadoria: Aparelho de pintura para dispersão da tinta por ar comprimido, para ser acoplado à máquina de pintura de sinalização horizontal viária, com conexões para encaixe de mangueiras, dotado ou não de bico aplicador, denominado comercialmente ""pistola automática de tinta spray"". Código NCM 8424.89.90 Mercadoria: Aparelho de pintura para dispersão de microesfera de vidro por ar comprimido, para ser acoplado à máquina de pintura de sinalização horizontal viária, com conexões para encaixe de mangueiras, dotado ou não de bico aplicador, denominado comercialmente ""pistola automática de microesferas de vidro"". Dispositivos Legais: RGI 1, RGI 6 e RGC 1 da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
57,Solução de Consulta,98081, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM 8471.50.90 Mercadoria: Unidade de processamento sob a forma de placa de circuito impresso com microprocessador de alto desempenho, memória RAM 16 GB e outros componentes elétricos e eletrônicos, não possuindo saída de vídeo para dispositivos de visualização, utilizada principalmente em máquinas automáticas para processamento de dados típicas de data centers, no intuito de processar dados, auxiliando a unidade central de processamento (CPU) e aumentando a capacidade de processamento da máquina como um todo, especialmente apropriada para aplicações de computação gráfica em jogos, aplicações de desenho CAD, inteligência artificial, computação de alta performance e cálculos em larga escala de modo geral, criptografia e mineração de criptomoedas. Conecta-se à placa-mãe por slots dos tipos PCIe 3.0 e é desprovida de slots e outros conectores específicos para instalação de unidades de memória ou outras ampliações de hardware. Comercialmente denominada ""Unidade de Processamento Gráfico (GPU)"", ""placa aceleradora"" ou ""placa de coprocessamento"". Dispositivos Legais: RGI 1 (Notas 2 a) da Seção XVI e 5 C) do Capítulo 84), RGI 6 (Nota 5 C) do Capítulo 84) e RGC 1 da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
58,Solução de Consulta,98080, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 7304.23.10 Mercadoria: Haste de perfuração (drill pipe), também designada tubo de perfuração, de aço não ligado, de seção circular e sem costura, com uma conexão roscada em cada extremidade e comprimentos variando de 1,80m a 12,19 m, própria para transmitir o torque da cabeça rotativa à ferramenta, em equipamento de perfuração de rochas do tipo utilizado na extração de petróleo. Dispositivos Legais: RGI 1 (Nota 1, alíneas ""e"", ""f"" e ""p"", do Capítulo 72 e Nota 1, alínea ""h"", da Seção XVI), RGI 6 e RGC 1, da NCM/SH constante da TEC, aprovada pela Resolução Camex nº 125/2016, e da Tipi, aprovada pelo Decreto nº 8.950/2016, e Nesh, aprovadas pelo Decreto nº 435/1992, e atualizadas pela IN RFB nº 1.788/2018, e alterações posteriores.     "
59,Solução de Consulta,98079, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4009.22.90 Mercadoria: Tubo flexível de borracha vulcanizada não endurecida, com reforço externo de malha de aço inoxidável, apresentado com conexões de latão nas duas extremidades, com resistência máxima à pressão de 1,6 MPa, medindo 60 cm de comprimento e 1,25 cm de diâmetro, para fazer a conexão do ponto de água ao reservatório ou à torneira, nas instalações sanitárias. Dispositivos Legais: RGI 1, RGI 2b, RGI 3b, RGI 6 e RGC 1, da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
60,Solução de Consulta,98078, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4009.22.90 Mercadoria: Tubo flexível de borracha vulcanizada não endurecida, com reforço externo de malha de aço inoxidável, apresentado com conexões de latão nas duas extremidades, com resistência máxima à pressão de 1,6 MPa, medindo 60 cm de comprimento e 1,25 cm de diâmetro, para fazer a conexão do ponto de água ao reservatório ou à torneira, nas instalações sanitárias. Dispositivos Legais: RGI 1, RGI 2b, RGI 3b, RGI 6 e RGC 1, da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
61,Solução de Consulta,98077, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4009.22.90 Mercadoria: Tubo flexível de borracha vulcanizada não endurecida, com reforço externo de malha de aço inoxidável, apresentado com conexões de latão nas duas extremidades, com resistência máxima à pressão de 1,6 MPa, medindo 100 cm de comprimento e 1,25 cm de diâmetro, para fazer a conexão do ponto de água ao reservatório ou à torneira, nas instalações sanitárias. Dispositivos Legais: RGI 1, RGI 2b, RGI 3b, RGI 6 e RGC 1, da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
62,Solução de Consulta,98076, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4009.22.90 Mercadoria: Tubo flexível de borracha vulcanizada não endurecida, com reforço externo de malha de aço inoxidável, apresentado com conexões de latão nas duas extremidades, com resistência máxima à pressão de 1,6 MPa, medindo 70 cm de comprimento e 1,25 cm de diâmetro, para fazer a conexão do ponto de água, nas instalações de torneiras monocomandos. Dispositivos Legais: RGI 1, RGI 2b, RGI 3b, RGI 6 e RGC 1, da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
63,Solução de Consulta,98075, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Mercadoria: Não configura sortido acondicionado para venda a retalho, nos termos da RGI 3 b), conjunto de doze cuecas e doze meias apresentadas em uma mesma embalagem plástica. Cada componente segue o seu próprio regime de classificação. Dispositivos Legais: RGI-1 e RGI-3 b), da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, com alterações posteriores, e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, com alterações posteriores. Subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e consolidadas pela IN RFB nº 1.788, de 2018.   "
64,Solução de Consulta,98074, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8543.70.99, sem enquadramento no Ex 01 da Tipi Mercadoria: Aparelho eletrônico, denominado porta-cartela, com estrutura, moldura e tampa em plástico, de formato retangular, para inserção de uma cartela (blister) de comprimidos ou pílulas pelo usuário e que propicia a extração do medicamento pela pressão em uma de suas faces, constituído por uma placa de circuito impresso eletrônica (printed circuit board), bluetooth, emissores de luz led tricolor, microcontrolador, wireless module, fototransistores, bateria de lítio, capacitor e resistores, entre outros, cuja função é a detecção da presença ou não do medicamento, por meio de emissores e sensores de luz, que proporcionam uma comunicação visível com o usuário, a fim de informá-lo, através do seu microcontrolador, o momento correto do consumo de cada pílula ou comprimido, o tempo que falta para realizar a tomada do comprimido ou da pílula, o intervalo de tempo seguro, de acordo com a bula, para o consumo do medicamento no caso de esquecimento, assim como planejar o consumo conforme o horário prescrito, alertar sobre o uso incorreto do medicamento, possibilitar a consulta do horário agendado para o consumo do medicamento etc, além de permitir o armazenamento e o envio de dados para um servidor externo, como o aplicativo de um celular, através de wi-fi, bluetooth, beacon, rádio e demais tecnologias disponíveis de transmissão de dados. Dispositivos Legais: RGI 1 (Nota 3 e Nota 5 da Seção XVI), RGI 6 e RGC 1 da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016 e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
65,Solução de Consulta,98073, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 9019.20.30 Mercadoria: Ventilador pulmonar mecânico de pressão positiva, para uso adulto, pediátrico e neonatal em unidades de tratamento intensivo (UTI), com funções de suporte ventilatório por ciclos de fluxo, volume e pressão, controlados, assistidos ou espontâneos e funções complementares de oxigenoterapia e aerossolterapia. Dispositivos Legais: RGI 1, RGI 6 e RGC 1 (Nota 3 do Capítulo 90 c/c a Nota 3 da Seção XVI), da NCM constante da TEC, aprovada pela Res. Camex nº 125, de 2016, e da Tipi, aprovada pelo Dec. nº 8.950, de 2016; e subsídios extraídos das Nesh, aprovadas pelo Dec. nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
66,Solução de Consulta,98072, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8302.41.00 Mercadoria: Multiponto sem chave, de aço inoxidável, com a função de controlar a abertura e o fechamento das portas de correr, contendo um mecanismo interno de zamak e linguetas de aço inoxidável. Dispositivos Legais: RGI 1 e RGI 6 da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016 e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, e subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e atualizadas pela IN RFB nº 1.788, de 2018, e alterações posteriores.   "
67,Solução de Consulta,98071, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 4202.92.00 Mercadoria: Mochila com superfície exterior constituída, predominantemente, de tecido poliéster 600 denier, concebida para o acondicionamento, organização e transporte de ferramentas. Código NCM: 4202.92.00 Mercadoria: Sacolas com as superfícies exteriores constituídas, predominantemente, de tecido poliéster 600 denier, concebidas para o acondicionamento, organização e transporte de ferramentas. Dispositivos Legais: RGI-1 e RGI-6, da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, com alterações posteriores, e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, com alterações posteriores. Subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e consolidadas pela IN RFB nº 1.788, de 2018.   "
68,Solução de Consulta,98070, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8716.80.00 sem enquadramento em Ex da Tipi Mercadoria: Carrinho de compras, de tração manual, estrutura de aço, corpo em material têxtil 100 % poliéster, puxador e duas rodas de apoio de plástico, medindo 91 x 35 x 28 cm (A x L x C) e com peso aproximado de 25 kg. Dispositivos Legais: RGI-1 e RGI-6, da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, com alterações posteriores, e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, com alterações posteriores. Subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e consolidadas pela IN RFB nº 1.788, de 2018.   "
69,Solução de Consulta,98069, Cosit ,08/04/2021," Assunto: Classificação de Mercadorias Código NCM: 8716.80.00 sem enquadramento em Ex da Tipi Mercadoria: Carrinho de feira dobrável, de tração manual, estrutura de 100 % aço e quatro rodas de apoio de plástico, medindo 91,5 x 51 x 43 cm (A x L x C) e com peso aproximado de 25 kg. Dispositivos Legais: RGI-1 e RGI-6, da NCM/SH, constante da TEC, aprovada pela Resolução Camex nº 125, de 2016, com alterações posteriores, e da Tipi, aprovada pelo Decreto nº 8.950, de 2016, com alterações posteriores. Subsídios extraídos das Nesh, aprovadas pelo Decreto nº 435, de 1992, e consolidadas pela IN RFB nº 1.788, de 2018.   "
